simulacao,tempo_perturbacao,metricas_preferencia,metricas_horario,folga_total,tempo_pli,tempo_aco,tempo_ag,geracoes_aco,geracoes_ag,resultado_pli,resultado_aco,resultado_ag
111.0,0.078125,"{'proporcao_perturbacao': 0, 'n_interessados_por_turma': np.float64(2.102164502164502)}","{'n_mudancas_horarios': 9, 'n_conflitos': np.float64(169.0)}",4,11.3125,121.40625,23.828197717666626,33,150,"[{'escore_total': 136, 'distribuicao_preferencias': {'pref_3': np.int64(43), 'pref_2': np.int64(3), 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 136, 'distribuicao_preferencias': {'pref_3': np.int64(43), 'pref_2': np.int64(3), 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 135, 'distribuicao_preferencias': {'pref_3': np.int64(42), 'pref_2': np.int64(4), 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
112.0,0.109375,"{'proporcao_perturbacao': 0.23299577290762447, 'n_interessados_por_turma': np.float64(3.0914738292011017)}","{'n_mudancas_horarios': 10, 'n_conflitos': np.float64(176.0)}",4,12.234375,121.09375,34.61662220954895,13,150,"[{'escore_total': 139, 'distribuicao_preferencias': {'pref_3': np.int64(46), 'pref_2': 0, 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 139, 'distribuicao_preferencias': {'pref_3': np.int64(46), 'pref_2': 0, 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 139, 'distribuicao_preferencias': {'pref_3': np.int64(46), 'pref_2': 0, 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
113.0,0.09375,"{'proporcao_perturbacao': 0.08650091876020587, 'n_interessados_por_turma': np.float64(2.3619367588932807)}","{'n_mudancas_horarios': 9, 'n_conflitos': np.float64(145.0)}",5,11.5,119.40625,35.91399812698364,18,150,"[{'escore_total': 138, 'distribuicao_preferencias': {'pref_3': np.int64(45), 'pref_2': np.int64(1), 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 137, 'distribuicao_preferencias': {'pref_3': np.int64(44), 'pref_2': np.int64(2), 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 138, 'distribuicao_preferencias': {'pref_3': np.int64(45), 'pref_2': np.int64(1), 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
114.0,0.078125,"{'proporcao_perturbacao': 0.09804141530170402, 'n_interessados_por_turma': np.float64(2.6775537190082646)}","{'n_mudancas_horarios': 9, 'n_conflitos': np.float64(144.0)}",2,10.5,124.25,12.490561723709106,21,150,"[{'escore_total': 135, 'distribuicao_preferencias': {'pref_3': np.int64(42), 'pref_2': np.int64(4), 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 135, 'distribuicao_preferencias': {'pref_3': np.int64(42), 'pref_2': np.int64(4), 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 130, 'distribuicao_preferencias': {'pref_3': np.int64(38), 'pref_2': np.int64(7), 'pref_1': np.int64(2), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
115.0,0.0625,"{'proporcao_perturbacao': 0.15596078803590493, 'n_interessados_por_turma': np.float64(2.725967630853994)}","{'n_mudancas_horarios': 10, 'n_conflitos': np.float64(166.0)}",2,10.984375,119.625,28.594383239746094,22,150,"[{'escore_total': 139, 'distribuicao_preferencias': {'pref_3': np.int64(46), 'pref_2': 0, 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 139, 'distribuicao_preferencias': {'pref_3': np.int64(46), 'pref_2': 0, 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 135, 'distribuicao_preferencias': {'pref_3': np.int64(43), 'pref_2': np.int64(2), 'pref_1': np.int64(2), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
116.0,0.078125,"{'proporcao_perturbacao': 0, 'n_interessados_por_turma': np.float64(2.102164502164502)}","{'n_mudancas_horarios': 9, 'n_conflitos': np.float64(159.0)}",5,12.359375,122.265625,4.811964511871338,12,150,"[{'escore_total': 136, 'distribuicao_preferencias': {'pref_3': np.int64(43), 'pref_2': np.int64(3), 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 136, 'distribuicao_preferencias': {'pref_3': np.int64(43), 'pref_2': np.int64(3), 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 135, 'distribuicao_preferencias': {'pref_3': np.int64(42), 'pref_2': np.int64(4), 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
117.0,0.078125,"{'proporcao_perturbacao': 0, 'n_interessados_por_turma': np.float64(2.102164502164502)}","{'n_mudancas_horarios': 9, 'n_conflitos': np.float64(128.0)}",0,9.3125,119.28125,22.427696704864502,34,150,"[{'escore_total': 131, 'distribuicao_preferencias': {'pref_3': np.int64(41), 'pref_2': np.int64(3), 'pref_1': np.int64(2), 'pref_0': np.int64(1)}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 129, 'distribuicao_preferencias': {'pref_3': np.int64(39), 'pref_2': np.int64(6), 'pref_1': 0, 'pref_0': np.int64(2)}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 131, 'distribuicao_preferencias': {'pref_3': np.int64(41), 'pref_2': np.int64(4), 'pref_1': 0, 'pref_0': np.int64(2)}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
118.0,0.078125,"{'proporcao_perturbacao': 0.11031829763317015, 'n_interessados_por_turma': np.float64(2.215206611570248)}","{'n_mudancas_horarios': 9, 'n_conflitos': np.float64(146.0)}",0,9.875,122.171875,28.7794291973114,19,150,"[{'escore_total': 136, 'distribuicao_preferencias': {'pref_3': np.int64(44), 'pref_2': np.int64(1), 'pref_1': np.int64(2), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 131, 'distribuicao_preferencias': {'pref_3': np.int64(40), 'pref_2': np.int64(4), 'pref_1': np.int64(3), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 133, 'distribuicao_preferencias': {'pref_3': np.int64(42), 'pref_2': np.int64(3), 'pref_1': np.int64(1), 'pref_0': np.int64(1)}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
119.0,0.09375,"{'proporcao_perturbacao': 0.09932399151396473, 'n_interessados_por_turma': np.float64(2.3377398490837225)}","{'n_mudancas_horarios': 9, 'n_conflitos': np.float64(144.0)}",2,11.25,120.78125,48.00252938270569,21,150,"[{'escore_total': 139, 'distribuicao_preferencias': {'pref_3': np.int64(45), 'pref_2': np.int64(2), 'pref_1': 0, 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 139, 'distribuicao_preferencias': {'pref_3': np.int64(45), 'pref_2': np.int64(2), 'pref_1': 0, 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 134, 'distribuicao_preferencias': {'pref_3': np.int64(42), 'pref_2': np.int64(3), 'pref_1': np.int64(2), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
120.0,0.09375,"{'proporcao_perturbacao': 0.11327047941352807, 'n_interessados_por_turma': np.float64(2.4547718289615523)}","{'n_mudancas_horarios': 9, 'n_conflitos': np.float64(148.0)}",0,10.375,124.640625,26.654776096343994,16,150,"[{'escore_total': 135, 'distribuicao_preferencias': {'pref_3': np.int64(44), 'pref_2': np.int64(1), 'pref_1': np.int64(1), 'pref_0': np.int64(1)}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 134, 'distribuicao_preferencias': {'pref_3': np.int64(43), 'pref_2': np.int64(2), 'pref_1': np.int64(1), 'pref_0': np.int64(1)}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 135, 'distribuicao_preferencias': {'pref_3': np.int64(44), 'pref_2': np.int64(1), 'pref_1': np.int64(1), 'pref_0': np.int64(1)}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
121.0,0.078125,"{'proporcao_perturbacao': 0.08091701510670388, 'n_interessados_por_turma': np.float64(2.633524973050665)}","{'n_mudancas_horarios': 9, 'n_conflitos': np.float64(141.0)}",2,10.6875,118.28125,13.036705732345581,36,150,"[{'escore_total': 136, 'distribuicao_preferencias': {'pref_3': np.int64(44), 'pref_2': np.int64(1), 'pref_1': np.int64(2), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 135, 'distribuicao_preferencias': {'pref_3': np.int64(43), 'pref_2': np.int64(2), 'pref_1': np.int64(2), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 136, 'distribuicao_preferencias': {'pref_3': np.int64(44), 'pref_2': np.int64(1), 'pref_1': np.int64(2), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
122.0,0.078125,"{'proporcao_perturbacao': 0.14362121266600542, 'n_interessados_por_turma': np.float64(2.6115206611570247)}","{'n_mudancas_horarios': 10, 'n_conflitos': np.float64(165.0)}",2,12.359375,123.125,28.645398378372192,20,150,"[{'escore_total': 141, 'distribuicao_preferencias': {'pref_3': np.int64(47), 'pref_2': 0, 'pref_1': 0, 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 141, 'distribuicao_preferencias': {'pref_3': np.int64(47), 'pref_2': 0, 'pref_1': 0, 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 123, 'distribuicao_preferencias': {'pref_3': np.int64(36), 'pref_2': np.int64(5), 'pref_1': np.int64(5), 'pref_0': np.int64(1)}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
123.0,0.078125,"{'proporcao_perturbacao': 0.0022932457029495035, 'n_interessados_por_turma': np.float64(2.1493073593073597)}","{'n_mudancas_horarios': 9, 'n_conflitos': np.float64(147.0)}",5,10.609375,119.875,17.679117441177368,46,150,"[{'escore_total': 135, 'distribuicao_preferencias': {'pref_3': np.int64(42), 'pref_2': np.int64(4), 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 131, 'distribuicao_preferencias': {'pref_3': np.int64(39), 'pref_2': np.int64(6), 'pref_1': np.int64(2), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 135, 'distribuicao_preferencias': {'pref_3': np.int64(42), 'pref_2': np.int64(4), 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
124.0,0.09375,"{'proporcao_perturbacao': 0.1259631154838066, 'n_interessados_por_turma': np.float64(2.7696130728775357)}","{'n_mudancas_horarios': 10, 'n_conflitos': np.float64(157.0)}",4,10.140625,119.0,28.781172513961792,30,150,"[{'escore_total': 138, 'distribuicao_preferencias': {'pref_3': np.int64(44), 'pref_2': np.int64(3), 'pref_1': 0, 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 138, 'distribuicao_preferencias': {'pref_3': np.int64(44), 'pref_2': np.int64(3), 'pref_1': 0, 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 138, 'distribuicao_preferencias': {'pref_3': np.int64(44), 'pref_2': np.int64(3), 'pref_1': 0, 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
125.0,0.09375,"{'proporcao_perturbacao': 0.03710467506550215, 'n_interessados_por_turma': np.float64(2.1620060105184074)}","{'n_mudancas_horarios': 9, 'n_conflitos': np.float64(145.0)}",5,11.328125,120.640625,25.58303427696228,33,150,"[{'escore_total': 138, 'distribuicao_preferencias': {'pref_3': np.int64(44), 'pref_2': np.int64(3), 'pref_1': 0, 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 137, 'distribuicao_preferencias': {'pref_3': np.int64(43), 'pref_2': np.int64(4), 'pref_1': 0, 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 134, 'distribuicao_preferencias': {'pref_3': np.int64(42), 'pref_2': np.int64(3), 'pref_1': np.int64(2), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
126.0,0.078125,"{'proporcao_perturbacao': 0.04039251342095436, 'n_interessados_por_turma': np.float64(2.187145003756574)}","{'n_mudancas_horarios': 9, 'n_conflitos': np.float64(147.0)}",2,10.5625,119.609375,7.276488780975342,16,150,"[{'escore_total': 137, 'distribuicao_preferencias': {'pref_3': np.int64(44), 'pref_2': np.int64(2), 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 134, 'distribuicao_preferencias': {'pref_3': np.int64(41), 'pref_2': np.int64(5), 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 136, 'distribuicao_preferencias': {'pref_3': np.int64(43), 'pref_2': np.int64(3), 'pref_1': np.int64(1), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
127.0,0.078125,"{'proporcao_perturbacao': 0.0485371465606555, 'n_interessados_por_turma': np.float64(2.217618332081142)}","{'n_mudancas_horarios': 9, 'n_conflitos': np.float64(142.0)}",1,10.125,120.984375,12.721640586853027,33,150,"[{'escore_total': 132, 'distribuicao_preferencias': {'pref_3': np.int64(40), 'pref_2': np.int64(5), 'pref_1': np.int64(2), 'pref_0': 0}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 132, 'distribuicao_preferencias': {'pref_3': np.int64(40), 'pref_2': np.int64(6), 'pref_1': 0, 'pref_0': np.int64(1)}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]","[{'escore_total': 128, 'distribuicao_preferencias': {'pref_3': np.int64(39), 'pref_2': np.int64(4), 'pref_1': np.int64(3), 'pref_0': np.int64(1)}, 'violacoes_capacidade_total_excesso': 0, 'professores_com_violacao': 0, 'conflitos_totais': 0}]"
